Frame,Visibility,X,Y
20146,0,0,0
20147,1,825,392
20148,1,827,392
20149,1,827,392
20150,1,830,392
20151,1,838,392
20152,1,846,393
20153,1,854,393
20154,1,862,393
20155,1,870,394
20156,1,878,394
20157,1,886,394
20158,1,894,395
20159,1,902,395
20160,1,910,396
20161,1,917,396
20162,1,924,397
20163,1,932,398
20164,1,940,398
20165,1,947,399
20166,1,954,399
20167,1,962,400
20168,1,962,395
20169,1,955,428
20170,1,948,461
20171,1,941,494
20172,1,934,527
20173,1,927,560
20174,1,945,565
20175,1,950,567
20176,1,964,550
20177,1,977,533
20178,1,991,516
20179,1,1005,499
20180,1,1018,482
20181,1,1032,465
20182,1,1046,448
20183,1,1060,431
20184,1,1073,414
20185,1,1087,397
20186,1,1092,400
20187,1,970,522
20188,1,985,527
20189,1,1017,535
20190,1,1012,535
20191,1,1064,483
20192,1,1115,432
20193,1,1167,380
20194,1,1172,377
20195,1,1175,375
20196,1,1167,392
20197,1,1159,408
20198,1,1152,424
20199,1,1144,441
20200,1,1136,458
20201,1,1128,474
20202,1,1120,490
20203,1,1113,507
20204,1,1105,524
20205,1,1097,540
20206,1,1112,540
20207,1,1120,545
20208,1,1138,553
20209,1,1095,548
20210,1,1051,543
20211,1,1008,538
20212,1,965,532
20213,1,921,527
20214,1,878,522
20215,1,835,517
20216,1,791,512
20217,1,748,506
20218,0,0,0
20219,0,0,0
20220,0,0,0
20221,0,0,0
20222,0,0,0
20223,0,0,0
20224,0,0,0
20225,0,0,0
20226,1,358,460
20227,1,353,461
20228,1,355,469
20229,1,356,476
20230,1,358,484
20231,1,359,492
20232,1,361,499
20233,1,362,507
20234,1,364,515
20235,1,365,522
20236,1,367,530
20237,0,0,0
20238,0,0,0
20239,0,0,0
20240,0,0,0
20241,0,0,0
20242,0,0,0
20243,0,0,0
20244,0,0,0
20245,0,0,0
20246,0,0,0
20247,0,0,0
20248,0,0,0
20249,0,0,0
20250,0,0,0
20251,1,390,645
20252,1,372,605
20253,1,353,565
20254,1,335,525
20255,1,321,520
20256,1,306,515
20257,1,292,510
20258,1,278,505
20259,1,264,500
20260,1,249,495
20261,1,235,490
20262,1,246,483
20263,1,258,475
20264,1,269,468
20265,1,280,460
20266,1,292,453
20267,1,303,445
20268,1,314,438
20269,1,326,430
20270,1,337,423
20271,0,0,0
20272,0,0,0
20273,0,0,0
20274,0,0,0
20275,0,0,0
20276,0,0,0
20277,0,0,0
20278,0,0,0
20279,0,0,0
20280,1,450,348
20281,1,450,341
20282,1,450,340
20283,1,450,333
20284,1,450,325
20285,1,448,321
20286,1,448,313
20287,1,446,306
20288,1,446,301
20289,1,446,295
20290,1,446,286
20291,1,445,281
20292,1,443,276
20293,1,443,270
20294,1,443,268
20295,1,445,256
20296,1,443,253
20297,1,443,248
20298,1,441,241
20299,1,445,235
20300,1,445,230
20301,1,443,223
20302,1,443,218
20303,1,443,215
20304,1,441,206
20305,1,441,203
20306,1,441,198
20307,1,440,196
20308,1,440,193
20309,1,440,191
20310,1,438,186
20311,1,440,180
20312,1,440,178
20313,1,440,173
20314,1,438,168
20315,1,438,165
20316,1,438,163
20317,1,438,156
20318,1,438,153
20319,1,438,151
20320,1,438,148
20321,1,438,145
20322,1,438,143
20323,1,438,141
20324,1,436,141
20325,0,0,0
20326,0,0,0
20327,0,0,0
20328,0,0,0
20329,0,0,0
20330,1,436,130
20331,1,438,126
20332,1,436,126
20333,1,440,123
20334,1,436,123
20335,1,438,120
20336,1,438,120
20337,1,440,121
20338,1,436,120
20339,1,435,118
20340,1,435,122
20341,1,435,122
20342,1,435,122
20343,1,432,125
20344,1,438,123
20345,1,432,125
20346,1,432,125
20347,1,432,127
20348,1,432,130
20349,1,432,130
20350,1,432,132
20351,1,432,132
20352,1,432,135
20353,1,430,135
20354,1,430,137
20355,1,430,141
20356,1,430,143
20357,1,431,145
20358,1,430,145
20359,1,431,146
20360,1,430,148
20361,1,430,150
20362,1,430,153
20363,1,430,161
20364,1,430,163
20365,1,430,166
20366,1,428,168
20367,1,428,171
20368,1,428,175
20369,1,428,178
20370,1,428,181
20371,1,426,188
20372,1,426,190
20373,1,428,193
20374,1,426,198
20375,1,428,203
20376,1,428,213
20377,1,428,215
20378,1,428,220
20379,1,428,225
20380,1,426,230
20381,1,426,233
20382,1,425,240
20383,1,425,248
20384,1,425,255
20385,1,428,255
20386,1,428,251
20387,1,431,243
20388,1,438,233
20389,1,443,228
20390,1,448,223
20391,1,455,220
20392,1,458,215
20393,1,461,208
20394,1,466,206
20395,1,473,200
20396,1,475,200
20397,1,481,195
20398,1,485,191
20399,1,490,190
20400,1,500,186
20401,1,503,183
20402,1,513,180
20403,1,520,176
20404,1,526,171
20405,1,535,171
20406,1,540,170
20407,1,546,168
20408,1,555,168
20409,1,565,166
20410,1,573,165
20411,1,580,165
20412,1,588,163
20413,1,600,163
20414,1,613,165
20415,1,616,166
20416,1,628,168
20417,1,643,170
20418,1,651,170
20419,1,663,171
20420,1,673,173
20421,1,686,176
20422,1,696,181
20423,1,708,181
20424,1,723,188
20425,1,736,191
20426,1,751,198
20427,1,765,206
20428,1,785,216
20429,1,801,223
20430,1,815,225
20431,1,830,232
20432,1,848,243
20433,1,863,255
20434,1,885,270
20435,1,900,280
20436,1,925,287
20437,1,950,305
20438,1,973,326
20439,1,985,335
20440,1,1005,351
20441,1,1022,352
20442,1,1038,354
20443,1,1055,355
20444,1,1056,340
20445,1,1056,325
20446,1,1050,305
20447,1,1048,280
20448,1,1045,261
20449,1,1041,243
20450,1,1035,225
20451,1,1031,206
20452,1,1030,181
20453,1,1025,166
20454,1,1020,150
20455,1,1016,135
20456,1,1010,113
20457,0,0,0
20458,1,1005,83
20459,1,1003,66
20460,1,995,58
20461,1,995,45
20462,1,991,28
20463,1,991,13
20464,1,975,10
20465,1,984,25
20466,1,993,40
20467,1,1002,56
20468,1,1011,71
20469,1,1020,86
20470,1,1029,101
20471,1,1038,117
20472,1,1047,132
20473,1,1056,147
20474,0,0,0
20475,0,0,0
20476,0,0,0
20477,0,0,0
20478,0,0,0
20479,0,0,0
20480,0,0,0
20481,0,0,0
20482,0,0,0
20483,0,0,0
20484,0,0,0
20485,0,0,0
20486,0,0,0
20487,0,0,0
20488,0,0,0
20489,0,0,0
20490,1,1208,406
20491,0,0,0
20492,0,0,0
20493,1,1210,386
20494,1,1210,385
20495,1,1206,381
20496,1,1171,376
20497,1,1137,372
20498,1,1102,367
20499,1,1067,362
20500,1,1033,358
20501,1,998,353
20502,1,963,348
20503,1,929,344
20504,1,894,339
20505,0,0,0
20506,0,0,0
20507,0,0,0
20508,0,0,0
20509,0,0,0
20510,0,0,0
20511,0,0,0
20512,1,617,302
20513,1,617,300
20514,1,617,300
20515,1,617,300
20516,1,617,300
20517,1,620,300
20518,1,620,297
20519,1,617,297
20520,1,932,325
20521,1,1248,353
20522,1,1248,363
20523,1,1246,365
20524,1,1237,367
20525,1,1245,378
20526,1,1246,386
20527,1,1246,393
20528,1,1248,396
20529,0,0,0
20530,1,1260,408
20531,1,1260,413
20532,1,1261,415
20533,1,1265,415
20534,0,0,0
20535,1,995,214
20536,1,860,114
20537,1,725,13
20538,1,716,31
20539,1,715,40
20540,1,711,55
20541,1,711,66
20542,1,708,75
20543,1,703,96
20544,1,698,111
20545,1,696,125
20546,1,693,143
20547,1,688,165
20548,1,685,183
20549,1,681,203
20550,0,0,0
20551,0,0,0
20552,1,671,250
20553,0,0,0
20554,0,0,0
20555,0,0,0
20556,1,675,303
20557,1,676,298
20558,0,0,0
20559,1,681,226
20560,1,688,203
20561,1,690,183
20562,1,693,166
20563,1,696,151
20564,1,701,136
20565,1,710,116
20566,1,713,103
20567,1,716,91
20568,0,0,0
20569,0,0,0
20570,1,726,50
20571,1,731,36
20572,1,735,21
20573,1,738,15
20574,1,732,20
20575,1,750,10
20576,1,731,71
20577,1,712,132
20578,1,693,194
20579,1,674,255
20580,1,655,316
20581,1,653,330
20582,1,671,341
20583,1,671,351
20584,1,660,363
20585,0,0,0
20586,1,653,390
20587,1,755,408
20588,1,857,425
20589,1,959,442
20590,1,1061,460
20591,1,1163,478
20592,1,1265,495
20593,1,1265,495
20594,0,0,0
20595,0,0,0
20596,0,0,0
20597,0,0,0
20598,1,1136,410
20599,1,1126,411
20600,1,1120,400
20601,1,1113,390
20602,1,1105,380
20603,1,1106,366
20604,1,1101,360
20605,1,1100,355
20606,1,1100,351
20607,1,1099,346
20608,1,1098,342
20609,1,1098,338
20610,0,0,0
20611,0,0,0
20612,1,1176,386
20613,1,1160,395
20614,1,1155,408
20615,1,1142,425
20616,1,1117,422
20617,1,1092,419
20618,1,1066,417
20619,1,1041,414
20620,1,1016,411
20621,1,1015,390
20622,1,1000,385
20623,1,996,365
20624,1,993,353
20625,1,913,365
20626,1,832,376
20627,1,752,388
20628,1,671,399
20629,1,591,411
20630,1,593,405
20631,1,592,399
20632,1,590,393
20633,1,588,388
20634,1,744,200
20635,1,900,11
20636,1,571,368
20637,1,901,35
20638,1,903,45
20639,0,0,0
20640,1,908,61
20641,1,908,70
20642,1,910,81
20643,1,911,88
20644,1,915,98
20645,1,916,110
20646,1,920,121
20647,1,923,130
20648,1,923,145
20649,1,926,155
20650,1,926,168
20651,1,928,181
20652,1,930,190
20653,1,928,200
20654,1,928,201
20655,1,915,200
20656,1,907,202
20657,1,900,200
20658,1,898,205
20659,1,892,197
20660,1,885,197
20661,1,880,197
20662,1,872,197
20663,1,871,203
20664,1,868,201
20665,1,860,201
20666,1,856,205
20667,1,852,205
20668,1,847,207
20669,1,845,210
20670,1,843,218
20671,1,840,218
20672,1,835,220
20673,1,831,220
20674,1,827,222
20675,1,823,225
20676,1,821,228
20677,1,820,230
20678,1,815,235
20679,1,816,241
20680,1,811,243
20681,1,810,245
20682,1,808,248
20683,1,805,255
20684,1,803,258
20685,1,800,263
20686,1,796,270
20687,1,795,273
20688,1,793,278
20689,1,791,281
20690,1,788,286
20691,1,788,293
20692,1,785,298
20693,1,783,303
20694,1,781,308
20695,1,778,311
20696,1,776,315
20697,1,776,321
20698,1,776,326
20699,1,776,330
20700,0,0,0
20701,0,0,0
20702,1,768,331
20703,1,768,323
20704,1,766,313
20705,1,763,305
20706,1,761,300
20707,1,758,295
20708,1,756,288
20709,1,756,285
20710,1,753,278
20711,1,750,273
20712,1,748,270
20713,1,743,268
20714,1,741,263
20715,1,738,258
20716,1,736,251
20717,1,735,246
20718,1,731,241
20719,1,731,236
20720,1,730,235
20721,1,725,230
20722,1,723,223
20723,1,720,221
20724,1,716,220
20725,1,715,216
20726,1,713,215
20727,1,708,210
20728,1,708,208
20729,1,706,208
20730,1,706,208
20731,1,703,205
20732,1,700,203
20733,1,696,198
20734,1,695,195
20735,0,0,0
20736,1,688,195
20737,1,686,191
20738,1,683,193
20739,1,681,191
20740,1,676,191
20741,0,0,0
20742,0,0,0
20743,0,0,0
20744,0,0,0
20745,1,661,193
20746,1,658,193
20747,1,655,195
20748,1,653,195
20749,1,650,195
20750,1,645,195
20751,1,643,198
20752,1,641,200
20753,1,635,201
20754,1,633,205
20755,1,628,206
20756,1,625,208
20757,1,621,215
20758,1,618,216
20759,1,616,220
20760,1,613,221
20761,1,610,226
20762,1,605,231
20763,1,600,235
20764,1,596,235
20765,1,593,241
20766,1,590,248
20767,1,588,253
20768,1,580,256
20769,1,578,261
20770,1,575,268
20771,1,570,271
20772,1,568,276
20773,1,565,283
20774,1,561,288
20775,1,555,298
20776,1,555,305
20777,1,555,311
20778,1,553,316
20779,1,550,323
20780,1,548,331
20781,1,545,341
20782,1,536,350
20783,1,536,351
20784,1,538,350
20785,0,0,0
20786,1,538,328
20787,1,540,320
20788,1,540,311
20789,1,540,303
20790,1,548,300
20791,1,548,295
20792,1,553,290
20793,1,553,285
20794,1,555,278
20795,1,555,273
20796,1,556,270
20797,1,555,267
20798,1,561,258
20799,1,561,253
20800,1,565,248
20801,1,566,245
20802,1,566,243
20803,1,568,240
20804,1,570,236
20805,1,571,236
20806,1,573,233
20807,1,576,230
20808,1,578,226
20809,1,580,225
20810,1,580,223
20811,1,581,221
20812,1,583,220
20813,1,586,221
20814,1,588,220
20815,1,588,220
20816,1,590,221
20817,1,590,221
20818,1,590,223
20819,1,591,225
20820,1,593,225
20821,1,595,225
20822,1,596,223
20823,1,598,223
20824,1,600,223
20825,1,600,223
20826,1,601,223
20827,1,601,226
20828,1,603,228
20829,1,605,230
20830,1,605,233
20831,1,605,235
20832,1,608,240
20833,1,608,241
20834,1,610,245
20835,1,610,246
20836,1,613,248
20837,1,613,251
20838,1,615,255
20839,1,615,256
20840,1,616,260
20841,1,620,268
20842,1,620,270
20843,1,621,275
20844,1,623,280
20845,1,625,285
20846,1,626,288
20847,1,628,295
20848,1,628,301
20849,1,630,308
20850,1,631,308
20851,1,633,315
20852,1,633,321
20853,1,635,325
20854,1,636,330
20855,1,636,336
20856,1,636,341
20857,1,641,348
20858,1,641,355
20859,1,643,360
20860,1,641,361
20861,1,641,363
20862,1,641,361
20863,1,641,358
20864,1,643,353
20865,1,641,336
20866,1,641,325
20867,1,641,315
20868,1,641,305
20869,1,641,296
20870,1,641,288
20871,1,641,280
20872,1,641,270
20873,1,640,261
20874,1,641,253
20875,1,640,245
20876,1,637,237
20877,1,640,231
20878,1,636,225
20879,1,636,220
20880,1,637,210
20881,1,640,206
20882,1,640,198
20883,1,640,188
20884,1,640,180
20885,1,640,175
20886,1,640,168
20887,1,637,157
20888,1,640,153
20889,1,640,145
20890,1,641,138
20891,1,640,132
20892,1,640,126
20893,1,640,121
20894,1,641,121
20895,1,641,113
20896,1,641,108
20897,1,641,100
20898,1,641,93
20899,1,641,88
20900,1,643,85
20901,1,643,83
20902,1,643,75
20903,1,641,71
20904,0,0,0
20905,0,0,0
20906,0,0,0
20907,1,641,60
20908,1,641,58
20909,1,641,58
20910,1,643,55
20911,0,0,0
20912,0,0,0
20913,1,645,48
20914,1,646,45
20915,1,645,43
20916,1,646,40
20917,1,648,40
20918,1,648,38
20919,1,648,38
20920,1,648,36
20921,1,648,36
20922,1,648,38
20923,1,648,40
20924,1,648,43
20925,1,648,41
20926,1,648,43
20927,1,648,41
20928,1,648,43
20929,1,650,43
20930,1,648,45
20931,1,650,43
20932,1,653,46
20933,1,653,46
20934,1,655,48
20935,1,655,50
20936,1,655,50
20937,1,656,55
20938,1,656,58
20939,1,658,60
20940,1,656,66
20941,1,658,70
20942,1,658,75
20943,1,658,81
20944,1,658,83
20945,1,660,86
20946,1,661,91
20947,1,661,98
20948,1,661,103
20949,1,660,110
20950,1,661,118
20951,1,661,125
20952,1,663,130
20953,1,661,138
20954,1,661,145
20955,1,661,156
20956,1,660,163
20957,1,661,175
20958,1,663,181
20959,1,663,190
20960,1,663,198
20961,1,663,208
20962,1,663,221
20963,1,666,231
20964,1,663,243
20965,1,666,251
20966,1,663,270
20967,1,663,283
20968,1,663,296
20969,1,670,315
20970,1,670,305
20971,1,670,298
20972,1,670,290
20973,1,671,285
20974,1,671,276
20975,1,673,270
20976,1,675,263
20977,1,675,258
20978,1,675,253
20979,1,676,246
20980,1,676,241
20981,1,676,236
20982,1,676,233
20983,1,678,228
20984,1,678,226
20985,1,678,231
20986,1,680,226
20987,1,681,225
20988,1,681,221
20989,1,683,218
20990,1,683,216
20991,1,683,215
20992,1,685,215
20993,1,685,215
20994,1,685,215
20995,1,685,215
20996,1,683,215
20997,1,685,216
20998,1,685,218
20999,1,683,218
21000,1,683,225
21001,1,685,225
21002,1,685,225
21003,1,686,225
21004,1,686,225
21005,1,688,226
21006,1,688,228
21007,1,688,231
21008,1,688,235
21009,1,688,235
21010,1,690,240
21011,1,690,241
21012,1,690,245
21013,1,690,250
21014,1,690,255
21015,1,688,261
21016,1,686,266
21017,1,688,270
21018,1,688,271
21019,1,688,275
21020,1,690,280
21021,1,690,286
21022,1,690,290
21023,1,690,296
21024,1,693,301
21025,1,693,308
21026,1,690,313
21027,1,695,321
21028,1,690,323
21029,1,688,325
21030,0,0,0
21031,1,685,340
21032,1,688,348
21033,1,690,351
21034,1,693,355
21035,1,691,354
21036,1,690,353
21037,1,688,352
21038,1,686,351
21039,1,685,350
21040,1,683,349
21041,1,682,348
21042,1,680,347
21043,1,680,340
21044,1,677,330
21045,1,678,325
21046,1,678,316
21047,1,676,310
21048,1,671,298
21049,1,670,288
21050,1,668,281
21051,1,666,271
21052,1,663,266
21053,1,661,258
21054,1,661,248
21055,1,656,241
21056,1,656,230
21057,1,653,225
21058,1,651,220
21059,1,648,216
21060,1,648,210
21061,1,646,206
21062,1,643,200
21063,1,643,191
21064,1,640,186
21065,1,640,183
21066,1,636,176
21067,1,635,168
21068,1,633,165
21069,1,633,161
21070,1,630,153
21071,1,628,150
21072,1,625,146
21073,1,623,143
21074,1,623,141
21075,1,620,138
21076,1,617,135
21077,1,620,130
21078,1,618,126
21079,1,616,123
21080,1,615,120
21081,1,608,120
21082,1,608,116
21083,1,606,116
21084,1,606,116
21085,1,605,113
21086,1,601,113
21087,1,598,115
21088,1,595,115
21089,1,593,113
21090,0,0,0
21091,1,597,115
21092,1,595,115
21093,1,595,115
21094,1,590,115
21095,1,582,117
21096,1,585,117
21097,1,582,117
21098,1,580,117
21099,1,581,116
21100,1,580,113
21101,0,0,0
21102,0,0,0
21103,1,575,125
21104,0,0,0
21105,0,0,0
21106,0,0,0
21107,0,0,0
21108,1,570,136
21109,1,566,138
21110,1,565,140
21111,1,563,145
21112,1,561,148
21113,1,561,151
21114,0,0,0
21115,0,0,0
21116,1,555,165
21117,1,553,170
21118,1,551,173
21119,1,550,180
21120,1,550,181
21121,1,546,188
21122,1,545,195
21123,1,545,201
21124,1,541,206
21125,1,540,215
21126,1,540,218
21127,1,538,226
21128,1,538,231
21129,1,536,243
21130,1,536,235
21131,1,536,233
21132,1,536,228
21133,1,536,226
21134,1,538,223
21135,1,540,218
21136,1,541,215
21137,1,543,208
21138,1,545,203
21139,1,545,198
21140,1,546,193
21141,1,548,190
21142,1,546,188
21143,1,548,181
21144,1,550,178
21145,1,551,176
21146,1,551,175
21147,1,553,173
21148,1,555,171
21149,1,555,171
21150,1,555,171
21151,1,556,170
21152,1,560,170
21153,1,561,168
21154,1,561,168
21155,1,563,166
21156,1,566,166
21157,1,568,166
21158,1,570,166
21159,1,573,170
21160,1,575,171
21161,1,575,175
21162,1,576,178
21163,1,576,180
21164,1,578,188
21165,1,580,191
21166,1,581,198
21167,0,0,0
21168,0,0,0
21169,1,588,218
21170,1,590,225
21171,1,591,233
21172,1,593,245
21173,1,595,256
21174,1,596,268
21175,1,598,283
21176,1,598,296
21177,1,606,321
21178,1,608,341
21179,1,613,365
21180,1,615,385
21181,0,0,0
21182,1,616,431
21183,1,618,448
21184,1,618,470
21185,0,0,0
21186,1,626,538
21187,1,635,598
21188,1,627,647
21189,1,638,656
21190,1,649,665
21191,1,660,674
21192,1,670,684
21193,1,681,693
21194,1,692,702
21195,1,656,703
21196,0,0,0
21197,0,0,0
21198,1,731,655
21199,1,753,628
21200,1,767,597
21201,0,0,0
21202,1,790,546
21203,0,0,0
21204,0,0,0
21205,1,805,397
21206,1,835,372
21207,0,0,0
21208,0,0,0
21209,0,0,0
21210,0,0,0
21211,1,1117,92
21212,0,0,0
21213,0,0,0
21214,0,0,0
21215,0,0,0
21216,0,0,0
21217,0,0,0
21218,0,0,0
21219,0,0,0
21220,0,0,0
21221,0,0,0
21222,0,0,0
21223,0,0,0
21224,0,0,0
21225,0,0,0
21226,0,0,0
21227,0,0,0
21228,0,0,0
21229,0,0,0
21230,0,0,0
21231,0,0,0
21232,0,0,0
21233,0,0,0
21234,0,0,0
21235,0,0,0
21236,0,0,0
21237,0,0,0
21238,0,0,0
21239,0,0,0
21240,0,0,0
21241,0,0,0
21242,0,0,0
21243,0,0,0
21244,0,0,0
21245,0,0,0
21246,0,0,0
21247,0,0,0
21248,0,0,0
21249,1,477,415
21250,1,477,410
21251,1,480,407
21252,1,480,405
21253,1,483,398
21254,1,487,390
21255,1,490,383
21256,1,491,375
21257,1,496,365
21258,1,495,360
21259,1,495,353
21260,1,493,350
21261,1,498,341
21262,1,496,338
21263,1,498,335
21264,1,498,331
21265,1,500,328
21266,1,500,326
21267,1,500,323
21268,1,502,319
21269,1,505,315
21270,1,505,316
21271,1,505,318
21272,1,505,319
21273,1,505,321
21274,1,505,322
21275,1,504,324
21276,1,504,325
21277,1,504,326
21278,1,504,328
21279,0,0,0
21280,0,0,0
21281,0,0,0
21282,0,0,0
21283,0,0,0
21284,0,0,0
21285,0,0,0
21286,0,0,0
21287,0,0,0
21288,0,0,0
21289,0,0,0
21290,0,0,0
21291,0,0,0
21292,0,0,0
21293,0,0,0
21294,0,0,0
21295,0,0,0
21296,0,0,0
21297,0,0,0
21298,0,0,0
21299,0,0,0
21300,0,0,0
21301,0,0,0
21302,0,0,0
21303,0,0,0
21304,0,0,0
21305,0,0,0
21306,0,0,0
21307,0,0,0
21308,0,0,0
21309,0,0,0
21310,0,0,0
21311,0,0,0
21312,0,0,0
21313,0,0,0
21314,0,0,0
21315,1,501,381
21316,1,515,365
21317,1,753,43
21318,1,1116,673
21319,1,819,549
21320,1,522,425
21321,0,0,0
21322,0,0,0
21323,0,0,0
21324,0,0,0
21325,1,546,419
21326,1,551,417
21327,1,556,416
21328,1,561,415
21329,1,565,413
21330,0,0,0
21331,0,0,0
21332,0,0,0
21333,0,0,0
21334,0,0,0
21335,0,0,0
21336,0,0,0
21337,0,0,0
21338,0,0,0
21339,0,0,0
21340,0,0,0
21341,0,0,0
21342,0,0,0
21343,0,0,0
21344,0,0,0
21345,0,0,0
21346,0,0,0
21347,0,0,0
21348,0,0,0
21349,0,0,0
21350,0,0,0
21351,0,0,0
21352,0,0,0
21353,0,0,0
21354,0,0,0
21355,0,0,0
21356,0,0,0
21357,0,0,0
21358,0,0,0
21359,0,0,0
21360,0,0,0
21361,0,0,0
21362,0,0,0
21363,0,0,0
21364,0,0,0
21365,0,0,0
21366,0,0,0
21367,0,0,0
21368,0,0,0
21369,0,0,0
21370,0,0,0
21371,0,0,0
21372,0,0,0
21373,0,0,0
21374,0,0,0
21375,0,0,0
21376,0,0,0
21377,0,0,0
21378,0,0,0
21379,0,0,0
21380,0,0,0
21381,0,0,0
21382,0,0,0
21383,0,0,0
21384,0,0,0
21385,0,0,0
21386,0,0,0
21387,0,0,0
21388,0,0,0
21389,0,0,0
21390,0,0,0
21391,1,865,333
21392,1,861,312
21393,0,0,0
21394,0,0,0
21395,1,850,248
21396,0,0,0
21397,0,0,0
21398,0,0,0
21399,1,850,171
21400,0,0,0
21401,1,846,128
21402,0,0,0
21403,1,845,111
21404,0,0,0
21405,0,0,0
21406,1,856,91
21407,1,846,70
21408,1,846,66
21409,1,846,58
21410,1,741,411
21411,0,0,0
21412,0,0,0
21413,0,0,0
21414,0,0,0
21415,0,0,0
21416,0,0,0
21417,1,845,65
21418,0,0,0
21419,0,0,0
21420,1,843,36
21421,1,843,41
21422,0,0,0
21423,0,0,0
21424,0,0,0
21425,0,0,0
21426,0,0,0
21427,0,0,0
21428,0,0,0
21429,0,0,0
21430,1,845,95
21431,1,841,106
21432,1,845,115
21433,0,0,0
21434,0,0,0
21435,0,0,0
21436,1,831,146
21437,1,832,145
21438,0,0,0
21439,0,0,0
21440,1,807,132
21441,1,807,132
21442,1,782,142
21443,1,791,145
21444,1,785,146
21445,1,780,143
21446,1,775,142
21447,1,772,147
21448,1,770,150
21449,1,770,150
21450,1,768,153
21451,1,766,153
21452,1,761,160
21453,1,760,161
21454,1,758,161
21455,1,755,163
21456,1,755,166
21457,1,751,171
21458,1,750,176
21459,1,750,180
21460,1,740,190
21461,1,737,195
21462,1,743,195
21463,1,741,196
21464,1,740,203
21465,1,738,208
21466,1,736,215
21467,1,736,216
21468,1,736,218
21469,1,736,223
21470,1,736,226
21471,1,736,231
21472,1,735,236
21473,1,736,241
21474,1,736,245
21475,1,735,250
21476,1,735,253
21477,1,735,258
21478,1,735,261
21479,1,733,268
21480,1,733,271
21481,1,731,278
21482,1,731,283
21483,1,730,286
21484,1,730,288
21485,1,729,290
21486,1,727,291
21487,1,726,293
21488,1,725,294
21489,1,723,296
21490,1,722,297
21491,1,720,299
21492,1,719,300
21493,1,718,302
21494,0,0,0
21495,1,715,305
21496,1,714,302
21497,1,713,300
21498,1,712,298
21499,1,712,295
21500,1,711,292
21501,1,710,290
21502,1,711,280
21503,1,711,280
21504,1,711,271
21505,1,708,261
21506,1,703,255
21507,1,700,245
21508,1,696,241
21509,1,695,235
21510,1,693,231
21511,1,691,226
21512,1,690,220
21513,1,688,213
21514,1,686,205
21515,1,683,198
21516,1,680,193
21517,1,676,188
21518,1,675,181
21519,1,673,178
21520,1,671,173
21521,1,668,166
21522,1,663,163
21523,1,661,161
21524,1,658,156
21525,1,656,155
21526,1,655,151
21527,1,653,146
21528,1,650,140
21529,1,646,136
21530,1,645,135
21531,1,643,130
21532,1,641,125
21533,1,635,123
21534,1,633,121
21535,1,631,120
21536,1,628,118
21537,1,625,116
21538,1,623,115
21539,1,621,116
21540,1,623,108
21541,1,618,108
21542,1,615,107
21543,1,612,105
21544,1,610,105
21545,1,610,105
21546,1,605,105
21547,1,602,102
21548,1,600,102
21549,1,597,102
21550,1,595,102
21551,1,592,102
21552,1,590,102
21553,1,585,107
21554,1,582,107
21555,1,581,108
21556,1,580,108
21557,1,578,106
21558,1,576,106
21559,1,575,106
21560,1,570,108
21561,1,570,108
21562,1,566,110
21563,1,561,113
21564,1,561,116
21565,1,556,113
21566,1,553,118
21567,1,551,120
21568,1,548,125
21569,1,543,128
21570,1,548,130
21571,1,543,135
21572,1,540,140
21573,1,538,143
21574,1,536,146
21575,1,535,150
21576,1,528,153
21577,1,526,155
21578,1,525,163
21579,1,523,168
21580,1,520,173
21581,1,516,178
21582,1,515,181
21583,1,511,188
21584,1,510,191
21585,1,508,198
21586,1,506,203
21587,1,503,210
21588,1,501,215
21589,1,498,220
21590,1,495,228
21591,1,493,235
21592,1,490,241
21593,1,488,248
21594,1,486,256
21595,1,483,261
21596,1,481,268
21597,1,481,275
21598,1,478,283
21599,1,476,286
21600,0,0,0
21601,1,470,298
21602,1,473,286
21603,1,475,278
21604,1,476,268
21605,1,483,260
21606,1,485,250
21607,1,486,241
21608,1,488,233
21609,1,490,226
21610,1,491,218
21611,1,493,215
21612,1,493,206
21613,1,495,200
21614,1,498,195
21615,1,498,190
21616,1,501,183
21617,1,503,178
21618,1,506,170
21619,1,508,166
21620,1,510,161
21621,1,511,155
21622,1,513,150
21623,1,515,146
21624,1,518,141
21625,1,520,136
21626,1,521,135
21627,1,523,130
21628,1,525,128
21629,1,528,126
21630,1,526,121
21631,1,528,118
21632,1,530,116
21633,1,535,111
21634,1,536,110
21635,1,538,108
21636,1,541,103
21637,1,543,103
21638,1,545,101
21639,1,546,101
21640,1,548,100
21641,1,548,100
21642,1,550,100
21643,1,551,100
21644,1,551,100
21645,1,553,100
21646,1,556,98
21647,1,561,98
21648,1,563,98
21649,1,565,96
21650,1,568,96
21651,1,570,95
21652,1,571,96
21653,1,573,98
21654,1,575,98
21655,1,578,100
21656,1,576,101
21657,1,576,101
21658,0,0,0
21659,1,581,108
21660,1,581,110
21661,1,588,110
21662,1,588,111
21663,1,591,113
21664,1,591,115
21665,1,595,116
21666,1,596,120
21667,1,596,125
21668,1,598,128
21669,1,601,135
21670,1,601,138
21671,1,603,143
21672,1,606,148
21673,1,606,153
21674,1,607,155
21675,1,606,163
21676,1,610,168
21677,1,613,171
21678,1,615,176
21679,1,616,181
21680,1,618,188
21681,1,620,191
21682,1,621,200
21683,1,623,205
21684,1,626,213
21685,1,628,218
21686,1,630,226
21687,1,631,233
